id_servidor,nome,pesquisador_qid,id_unidade,unidade,id_centro,centro,coordenador,internos,externos
5760265,Nancy Sanchez Tarrago,,63,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,2,4,1
5760323,Nan Qi,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5760968,Nedja Lima De Lucena,,7847,DEPARTAMENTO DE LETRAS - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,0,2
36449,Nedja Suely Fernandes,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,2,0
5754328,Neil De Oliveira Lima Filho,,424,DEPARTAMENTO DE ENGENHARIA TÊXTIL,445,CENTRO DE TECNOLOGIA,0,1,0
5752183,Nelio Alessandro Azevedo Cacho,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,0,5
5757486,Nelson Ion De Oliveira,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,1
23159,Neuciane Gomes Da Silva,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5756810,Neyse Siqueira Cardoso,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,1,0
5754954,Nicolau Apoena Castro,,1589,DEPARTAMENTO DE ENGENHARIA DE MATERIAIS,445,CENTRO DE TECNOLOGIA,0,2,2
5752754,Nicole Leite Galvao Coelho,,178,DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO,440,CENTRO DE BIOCIÊNCIAS,1,1,1
5752774,Nila Patricia Freire Pequeno,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,1,0
3029409,Nilba Lima de Souza,Q89598396,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,7,0
18885,Nilma Dias Leao Costa,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,0,3
5752205,Nivia Maria Rodrigues Arrais,,193,DEPARTAMENTO DE PEDIATRIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,5,1
5756749,Nubia Maria Freire Vieira Lima,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
22823,Olavo Francisco Dos Santos Junior,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,1,1,0
23738,Olga Carla Espinola Da Hora E Souza,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
5757456,Olivia Morais De Medeiros Neta,,5967,DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,3,5,0
25366,Orione Dantas De Medeiros,,4881,DEPARTAMENTO DE DIREITO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,3,0
5757890,Orison Marden Bandeira de Melo Júnior,Q96938566,5206,DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",3,3,0
5757550,Orivaldo Vieira De Santana Junior,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,11,0
22824,Oscar Federico Bauchwitz,,137,DEPARTAMENTO DE FILOSOFIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
22926,Osvaldo Chiavone Filho,,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,5,6,2
5757819,Osvaldo De Freitas Neto,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,0,1,0
5754564,Osvaldo De Goes Bay Junior,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5752648,Oswaldo Gomes Correa Negrao,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5753677,Oswaldo Pereira De Lima Junior,,4881,DEPARTAMENTO DE DIREITO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,2,0
5751872,Otacilio Dos Santos Silveira Neto,,84,DEPARTAMENTO DE DIREITO PUBLICO - DIPUB,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,0,2
16946,Otom Anselmo De Oliveira,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,1
5756896,Pablo De Sousa Seixas,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,2,0
23956,Pablo Javier Alsina,,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,445,CENTRO DE TECNOLOGIA,4,3,3
5758463,Pablo Sebastian Moreira Fernandez,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,1,0
5757216,Pablo Vicente Mendes De Oliveira Queiroz,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,0
5757130,Pamela De Medeiros Brandão,,11612,DEPARTAMENTO DE ADMINISTRAÇÃO PUBLICA E GESTÃO SOCIAL,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,2,2,0
5752282,Patricia Angelica De Miranda Silva Nogueira,,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,4,10,0
5753036,Patricia Borba Vilar Guimaraes,,9750,DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,2,3,2
5752231,Patrícia Dos Santos Calderon,Q86650654,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,4,3,2
5757907,Patricia Kaori Soares,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,7,0
5759929,Patricia Regina Vieira Viana De Andrade,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,1,0
5754338,Patrícia Teixeira de Oliveira,Q89165558,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,4,0
5755233,Patrick Ramon Stafin Coquerel,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,1,1
130617,Paula Fernanda Brandao Batista Dos Santos,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,2,0
5757179,Paula Rejane Fernandes,,236,CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,1,1,0
5753585,Paula Renata Lima Machado,Q85255978,117,DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,5,0
22060,Paulo De Medeiros Rocha,,202,DEPARTAMENTO DE SAÚDE COLETIVA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
5752924,Paulo Eduardo Da Silva Franca,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,1
5760311,Paulo Eduardo Vieira Cunha,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,0,0,1
5752248,Paulo Henrique Duque,,138,DEPARTAMENTO DE LETRAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5757166,Paulo Henrique Sousa De Oliveira,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,2,0
23278,Paulo Jose De Medeiros,,1440,EBSERH - DIVISÃO DE GESTÃO DE CUIDADO,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,0,3,0
25942,Paulo Jose De Medeiros,,427,DEPARTAMENTO DE MEDICINA INTEGRADA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,3,0
26646,Paulo Jose Lisboa Nobre,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,0,1,0
5752999,Paulo Marcos da Matta Guedes,Q47141534,181,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,1,2
5752883,Paulo Mario Carvalho De Faria,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5752155,Paulo Moreira Silva Dantas,Q91067752,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,4,1
5760150,Paulo Ranieri De Araujo Moraes,,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5761063,Paulo Roberto Souto Maior Junior,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,1,1,0
5753052,Paulo Rogerio Soares De Oliveira,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,0,1
3588459,Paulo Sergio Lucio,,8116,DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,2,1
26118,Paulo Sergio Marinho Lucio,,179,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA,440,CENTRO DE BIOCIÊNCIAS,0,3,0
5759185,Paulo Victor Leite Lopes,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5756357,Pedro Alves Barbosa Neto,,63,DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,1,0
5757556,Pedro Da Cunha Ferreira,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,3,0
5753098,Pedro Fernando Bendassolli,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5757542,Pedro Paulo de Andrade Santos,Q84195831,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,3,3,3
5756366,Pétala Tuani Candido de Oliveira Salvador,Q89779166,205,ESCOLA DE SAÚDE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,4,0
23842,Petrus Gorgonio Bulhoes Da Nobrega,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,3,4,0
23837,Pitagoras Jose Binde,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5759430,Pollyana Souza Castro,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
5759468,Pollyanna Guimaraes Da Silva De Morais,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,0,1
5752762,Priscila Fabiana Macedo Lopes,,8366,DEPARTAMENTO DE ECOLOGIA,440,CENTRO DE BIOCIÊNCIAS,3,1,3
5752994,Priscilla Moura Rolim,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,6,0
5758560,Priscilla Pinto Costa Da Silva,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,3,0
5751745,Radegundis Aranha Tavares Feitosa,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,3,0
5758251,Rafaela Carolini De Oliveira Tavora,,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5757041,Rafael Barros Gomes Da Camara,,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
5759199,Rafael Borges Ribeiro Dos Santos,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,1
5760209,Rafael Chaves Souto Araujo,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,4,0,4
5753592,Raimunda Aline Lucena Gomes,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,2,1
2261705,Raimundo Carlos Silverio Freire Junior,,50,DEPARTAMENTO DE ENGENHARIA MECANICA,445,CENTRO DE TECNOLOGIA,0,0,1
2260569,Raimundo Fernandes de Araújo Júnior,Q89090853,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,11,1
22163,Raimundo Nonato Araujo Da Rocha,,141,DEPARTAMENTO DE HISTÓRIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,2,0
5758417,Raimundo Nonato Junior,,5968,DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO,5965,CENTRO DE EDUCAÇÃO,0,0,1
22809,Raimundo Pereira Alencar Arrais,,141,DEPARTAMENTO DE HISTÓRIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,1
5756373,Rand Randall Martins,Q92537662,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,4,1
23176,Ranilson Bezerra De Farias,,284,ESCOLA DE MÚSICA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5760961,Raphael Curioso Lima Silva,,234,CERES - DEPARTAMENTO DE GEOGRAFIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,0,1
5760135,Raphael Raniere de Oliveira Costa,Q96646388,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,4,0
5754300,Raquel Brandt Giordani,,196,DEPARTAMENTO DE FARMACIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,4,1
5755490,Raquel Cordeiro Theodoro,,179,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA,440,CENTRO DE BIOCIÊNCIAS,2,1,2
5760297,Raquel Coube De Carvalho Yamamoto,,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,2,0
5758589,Raquel Farias Diniz,,143,DEPARTAMENTO DE PSICOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,4,0
24347,Raquel Franco De Souza,,123,DEPARTAMENTO DE GEOLOGIA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,2,1
5760931,Raquel Litterio De Bastos,,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5761071,Raquel Maria Da Costa Silveira,,1824,DEPARTAMENTO DE POLÍTICAS PÚBLICAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,2
5753602,Rebeca Ramos Campos De Oliveira,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,0,1
5753095,Rebecca Luna Lucena,Q88852581,234,CERES - DEPARTAMENTO DE GEOGRAFIA,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,1,0
5753648,Regina Simon Da Silva,,5206,DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5760937,Reivla Marques Vasconcelos Soares,,191,DEPARTAMENTO DE MEDICINA CLÍNICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
26561,Rejane Andrade De Carvalho,,195,DEPARTAMENTO DE ODONTOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,0,1
5760395,Renan Cipriano Moioli,,6069,INSTITUTO METROPOLE DIGITAL,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,0,1
5752256,Renata Alexandra Moreira Das Neves,,203,DEPARTAMENTO DE NUTRIÇÃO,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,1
5752699,Renata Antonaci Gama,,181,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,2,1
24795,Renata De Fátima Panosso,,181,DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA,440,CENTRO DE BIOCIÊNCIAS,1,1,0
5759443,Renata Figueiredo Anomal,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,0,1,0
5753025,Renata Goncalves Ferreira,,178,DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO,440,CENTRO DE BIOCIÊNCIAS,1,0,1
5758471,Renata Jesuino Barbosa,,7278,ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,0
5757489,Renata Martins Braga,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,4,5
5752770,Renata Mendonça Araujo,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,3,1
5761042,Renata Oliveira Almeida Menezes,,4881,DEPARTAMENTO DE DIREITO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,2,0
5754261,Renata Santoro De Sousa Lima Mobley,,178,DEPARTAMENTO DE FISIOLOGIA E COMPORTAMENTO,440,CENTRO DE BIOCIÊNCIAS,3,0,3
26317,Renata Swany Soares Do Nascimento,,177,DEPARTAMENTO DE MORFOLOGIA,440,CENTRO DE BIOCIÊNCIAS,2,2,0
5753709,Renata Veiga Andersen Cavalcanti,Q92654166,5610,DEPARTAMENTO DE FONOAUDIOLOGIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,3,0
130657,Renato Amado Peixoto,,141,DEPARTAMENTO DE HISTÓRIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",3,5,0
5760236,Renato De Medeiros,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,2,5,0
5752253,Rex Antonio Da Costa Medeiros,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,0,2
5761068,Rhayssa De Oliveira E Araujo,,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,5,0
5753362,Ricardo Alexsandro De Medeiros Valentim,,12114,EBSERH - GERÊNCIA DE ENSINO E PESQUISA,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,4,3,6
5760196,Ricardo De Sousa Moretti,,54,DEPARTAMENTO DE ARQUITETURA,445,CENTRO DE TECNOLOGIA,0,1,0
21922,Ricardo Farias Do Amaral,,123,DEPARTAMENTO DE GEOLOGIA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,1,0
22203,Ricardo Fernando Arrais,,193,DEPARTAMENTO DE PEDIATRIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,2,0
18543,Ricardo Ferreira Pinheiro,,56,DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO,445,CENTRO DE TECNOLOGIA,1,2,0
5752813,Ricardo Jose Matos De Carvalho,,115,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,445,CENTRO DE TECNOLOGIA,0,1,0
5759399,Ricardo Lanzarini Gomes Silva,,5393,DEPARTAMENTO DE TURISMO - DETUR,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,1,1
5754359,Ricardo Ojima,,7761,DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,3
21734,Ricardo Oliveira Guerra,,201,DEPARTAMENTO DE FISIOTERAPIA,441,CENTRO DE CIÊNCIAS DA SAÚDE,1,3,1
5757891,Ricardo Pires De Souza,,115,DEPARTAMENTO DE ENGENHARIA PRODUÇÃO,445,CENTRO DE TECNOLOGIA,2,2,4
5760939,Ricardo Santos Oliveira,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,2,1,2
5752797,Ricardo Wagner Da Costa Moreira,,427,DEPARTAMENTO DE MEDICINA INTEGRADA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5752214,Richardson Augusto Rosendo da Silva,Q87834006,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,5,5,0
5760262,Richardson Leonardi Moura Da Camara,,1824,DEPARTAMENTO DE POLÍTICAS PÚBLICAS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5753818,Richardson Naves Leao,,6026,INSTITUTO DO CÉREBRO,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,1,4
23860,Ridalvo Medeiros Alves De Oliveira,,163,DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,0,0,1
5753076,Rita De Cassia Barbosa Paiva Magalhaes,,5967,DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO,5965,CENTRO DE EDUCAÇÃO,2,7,0
5754321,Rita De Cassia Maria Neves,,144,DEPARTAMENTO DE ANTROPOLOGIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",2,1,3
17961,Rita Luzia De Souza Santos,,199,DEPARTAMENTO DE EDUCAÇÃO FÍSICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,1,0
5756884,Riva de Paula Oliveira,Q42718333,179,DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA,440,CENTRO DE BIOCIÊNCIAS,0,1,3
5759927,Rivaldo Bevenuto De Oliveira Neto,,1452,NÚCLEO DE EDUCAÇÃO DA INFÂNCIA,5965,CENTRO DE EDUCAÇÃO,0,2,0
5753682,Roberta de Oliveira Cacho,Q92013619,4890,FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,2,5,0
5752649,Roberta De Souza Coelho,,125,DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,1,1,1
24047,Roberta Targino Hoskin,Q91107352,57,DEPARTAMENTO DE ENGENHARIA QUIMICA,445,CENTRO DE TECNOLOGIA,0,2,0
26133,Roberto Airon Silva,,141,DEPARTAMENTO DE HISTÓRIA,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
18160,Roberto Jose De Medeiros,,52,DEPARTAMENTO DE ENGENHARIA CIVIL,445,CENTRO DE TECNOLOGIA,0,1,0
34210,Roberto Marinho Alves Da Silva,,162,DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO,443,CENTRO DE CIÊNCIAS SOCIAIS APLICADAS,1,3,2
5760871,Roberto Silva Da Penha,,235,CERES - DEPTO CIÊNCIAS EXATAS E APLICADAS,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,2,0,2
5357693,Robson Alexsandro De Sousa,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,3,3,0
5753050,Robson Carlos Haderchpek,,139,DEPARTAMENTO DE ARTES,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",1,1,0
5752177,Robson Fernandes De Farias,,6025,INSTITUTO DE QUÍMICA,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,0,0,2
75734,Robson Rogerio Pessoa Coelho,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,3,0
5754096,Rodolfo Daniel De Almeida Soares,,10413,EBSERH - DIVISÃO DE APOIO DIAGNOSTICO E TERAPEUTICO,8193,SUPERINTENDÊNCIA DO HUOL - EBSERH,0,4,0
5755870,Rodolfo Daniel De Almeida Soares,,191,DEPARTAMENTO DE MEDICINA CLÍNICA,441,CENTRO DE CIÊNCIAS DA SAÚDE,0,4,0
5760275,Rodrigo Almeida Ferreira,,140,DEPARTAMENTO DE COMUNICAÇÃO SOCIAL,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",0,1,0
5752857,Rodrigo Antonio Ponce De Leon Ferreira De Carvalho,,351,ESCOLA AGRÍCOLA DE JUNDIAÍ,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,0,1,1
5757413,Rodrigo Assis Neves Dantas,Q96646192,198,DEPARTAMENTO DE ENFERMAGEM,441,CENTRO DE CIÊNCIAS DA SAÚDE,3,7,0
5756362,Rodrigo Barros,,4885,ESCOLA DE CIÊNCIAS E TECNOLOGIA,605,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,1,2,0
5757437,Rodrigo Costa Ferreira,,4881,DEPARTAMENTO DE DIREITO - CERES,1482,CENTRO DE  ENSINO SUPERIOR DO SERIDÓ,0,2,0
5760286,Rodrigo Fernandes Lira De Holanda,,121,DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL,439,CENTRO DE CIÊNCIAS EXATAS E DA TERRA,2,0,2
5758532,Rodrigo Figueiredo Suassuna,,136,DEPARTAMENTO DE CIÊNCIAS SOCIAIS,442,"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES",3,1,3
